,GENE,NPS_rare,NPS_common,NPS_commonrare
87,TRIM11,1.242165699413749,0.1847326545754441,0.22946856707526506
88,HUWE1,2.120886919164291,-0.0138635546381443,-0.02940303168515968
89,UFC1,0.3077346062442678,0.0121260154060874,0.0037315945763042313
90,LRRC41,-0.6223918623569393,0.0110913481536429,-0.006903164833395005
91,USP25,2.4312405263966186,-0.4135483870647869,-1.005435598257865
92,MOAP1,0.8083252429710861,-0.1295374950592861,-0.1047084271676633
93,ASB2,-0.6970390772685271,-1.5692054304617162,1.0937975052937965
94,ASB1,0.1252812715298962,-2.272100846974617,-0.28465168315313416
95,ASB6,-0.8252013661970041,-0.9453726413814684,0.7801227952332581
96,ASB7,-0.6975641633772303,-0.4382209439337309,0.3056872261295131
97,ASB4,-0.7530388644565152,-1.4858772665922744,1.1189233295563972
98,ASB5,-0.5457562240804609,-0.573604745756883,0.31304836015890924
99,ASB8,-0.6044509190783349,-0.3150965421171878,0.19046039448113944
100,ASB9,-0.8273316836305379,-1.5099875085784682,1.2492605077333054
101,PIP4K2C,-0.6853630036957895,1.8619430665227583,-1.276106892782587
102,ZMPSTE24,-0.4623105696189628,-1.1785913520366054,0.5448752393080265
103,MRPL34,-1.255948832129164,-0.1523080177878074,0.19129107706450466
104,UBE2R2,-0.7223492206330684,-2.174820729341827,1.57098005885671
105,IMPA1,-0.6693315418032006,-0.236418797068954,0.158242557953421
106,RNF19B,-0.9977108365504346,3.441350952353866,-3.4334731375366103
107,RNF19A,1.5286486115703148,-0.6666433939498514,-1.0190634985739628
108,RFX5,2.35755459398141,-0.757815098568555,-1.786590467018772
109,TRAIP,-0.85866450346506,-2.2289087997305064,1.913884867789498
110,UBA52,0.6328704694063875,-1.0028873067626591,-0.6346977605925918
111,KAT7,0.8304865093915413,1.2134142259298968,1.007724144938559
112,EXOSC7,0.086885866898816,0.5440411634107705,0.047269488111585205
113,ADAR,-1.225258269916892,-0.8514000333406925,1.043184931858201
114,STK24,-1.4404552694719304,-0.7414573377166922,1.068036129202638
115,GPR161,-0.3169540971817634,0.6133852435087446,-0.19441496608093023
116,UBE2E1,-1.2974882951710012,-1.1783158621803034,1.5288510391932701
117,UBE2E3,-0.824428317719463,0.100265974510355,-0.08266210869007454
118,UBE2E2,-0.9310324664328654,-0.3631739085436877,0.3381266998154934
119,DLGAP3,-0.5479346079242585,0.3080444114009193,-0.16878819378422172
120,JTB,-1.3050428294936725,0.0825091766638655,-0.10767800937260431
121,TRIM9,-0.5705897874670482,-0.2314972384688443,0.13208996009714644
122,FBXL20,-0.480178776183864,0.2345154049594224,-0.11260932014967873
123,TRIM4,-0.6229345232178488,-1.1403917758478042,0.7103894071693078
124,FBXW12,-0.5609322501171662,0.396303068338683,-0.22229917185155454
125,PI4KB,0.2201357734308052,1.4372486510553706,0.31638984341245546
126,RNPEP,-0.3444933078895867,0.4738346894430083,-0.16323287955905694
127,ELOB,-1.441908244133351,0.2029116290270575,-0.2925799507246424
128,FBXW8,-0.5520715277408966,-0.91931795180555,0.5075292661329219
129,SKP2,-1.4441922234922957,-1.4882907693958425,2.149377955456841
130,ZBTB16,0.2553813136708934,-0.6174872574019522,-0.15769470697034765
131,SKP1,-1.3762503221786135,-1.1457573004781347,1.5768488539215315
132,DEDD,-0.2873837089106716,-0.7984543393309751,0.22946276943275556
133,WDR26,0.4083919851204808,0.7468304549408052,0.30499957204170725
134,FBXW9,-0.5317321574008714,-2.0065421609671032,1.0669429921668445
135,FBXO21,-0.7566443474213628,-1.0086228176101897,0.7631687536249582
136,FBXO27,-0.4817878945097574,-2.009877443360655,0.9683346216593842
137,HNRNPAB,-0.0145141304868101,-0.905934121503622,0.013148846051957245
138,DDX19B,-0.8304251374436549,-0.6950772362425532,0.577209609440678
139,FBXO28,0.201588494766838,-1.1474946426123496,-0.23132171775723426
140,FBXW4,-0.973064328692624,-1.0421718425306936,1.0141002443344844
141,FBXW5,-0.915979862600705,-2.283582330816285,2.0917154296184983
142,FBXW7,0.0303905971185289,4.05552437281306,0.1232498073185363
143,KLHL11,-0.5278492185323762,-1.598352632000058,0.8436891877403974
144,KLHL12,0.0406737111535855,-0.983311281696487,-0.03999491904578485
145,LRSAM1,-0.4091789315371082,-1.259060009546934,0.5151808294475158
146,SH3RF1,-0.2595016213986911,2.512539273859541,-0.6520080153944409
147,CSTB,-1.2295896898936125,-0.7944437070349128,0.9768397913709904
148,GNB1,0.5114694373812423,-2.162195574773066,-1.105896954137392
149,UBE2D3,-0.7341284625965545,-0.9917669895666004,0.7280843753045414
150,TRIM69,-0.7270628308607375,-1.203190854319696,0.8747953486074275
151,JOSD1,-0.726147700322143,0.2106974727827837,-0.1529974853249057
152,TRIM63,-0.4797888795830339,0.7727566948287289,-0.3707600688021643
153,PIP5K1A,-0.4236791017353792,2.412253482367382,-1.0220213885674527
154,KEAP1,1.8111282700800864,-0.5295032273371627,-0.9589982641289782
155,ATP6V0C,-1.3459126396874137,0.7210203730974173,-0.9704304336239488
156,ERCC3,-0.3277634854672439,-0.4786358298423138,0.15687934785862342
157,RNF34,-0.557204770718346,-1.3007114273167346,0.7247626126287536
158,TOR1A,-0.8693874761320874,0.3425473420171412,-0.29780636913203734
159,TOR1B,-0.7666563727145397,-1.6860879944732945,1.2926501059204287
160,RLIM,-0.5006326111760172,-0.6558647289282129,0.3283472718215819
161,TMEM248,1.4819342937093514,1.1020271384922733,1.6331318091300846
162,MFSD5,-0.7314056963028873,1.0663363705943452,-0.7799244956276508
163,PSME3,0.0492050965817987,-0.5198806630727815,-0.025580778237505764
164,KBTBD13,-0.0249325245783311,-1.6125441682773252,0.04020479710921889
165,DDX23,0.2587817203299543,-0.3576896254238453,-0.09256353661135965
166,ERP44,-0.6888937599313314,-1.3977686064583144,0.9629140708170456
167,ILF2,-0.5027901636144024,0.2442721026161071,-0.1228176104407866
168,ASB10,0.4173370738376642,-1.2474585716356437,-0.5206107100201317
169,UBE2J1,-0.8424165538728957,-3.076167428652288,2.5914143643813072
170,UBE2J2,-0.7150709723146373,-2.4334166914732185,1.7400656396184222
171,WWP1,2.4401601342904047,-1.034459278920291,-2.5242462929680927
172,BTBD1,-1.1553890676355547,-2.044818391474569,2.362560814809837
173,FBXO10,-0.370230266839012,-1.9230395281110215,0.7119674376345112
174,FBXO17,-0.5862646504376566,-1.9471395275905772,1.1415390744962337
175,FBXO15,-0.5332282037822663,-2.0060268930730394,1.069670116932257
176,ASB13,-0.7845750906111655,-2.3820321402904385,1.8688830823070792
177,CAPRIN1,-0.2068363636661953,-0.7461482392397232,0.15433058856027868
178,PPP1R7,0.6815567927658419,0.0774589380891735,0.05279266541510501
179,CERS2,0.4596949560601736,-0.6136611630889124,-0.2820969414019926
180,ASB17,1.042916655128203,-1.2340879543530452,-1.2870508814878843
181,EIF4ENIF1,-0.646138057131821,-0.7680267151005828,0.49625128952042524
182,CUL5,-0.1810802907862078,-0.7164284824780686,0.12973107793465025
183,CUL7,-1.0811077793233568,0.3553373203911378,-0.3841579413587751
184,CUL1,-0.909878537374232,-1.477126625506373,1.3440058135322737
185,CUL2,-1.3248323232159038,-0.0881510748656635,0.11678539330825603
186,CUL3,-1.2578477097692842,0.3622765721925244,-0.45568875663543357
187,TRIM27,-0.0514763469187253,-0.6307546478512251,0.03246894507338808
188,TRIM21,-1.3564008412778563,-2.2612590312160727,3.0671736522886315
189,IRF2BPL,-0.3156905783213752,0.4445983740565834,-0.14035551782666592
190,RNF138,-0.8138788342265979,-3.08694604107469,2.5124000452302804
191,TOR1AIP1,-0.4142385518034942,-1.8052078676920205,0.7477866928170164
192,DZIP3,2.054250771582176,0.0200080358151002,0.0411015230110134
193,RBBP6,0.0243190680768897,-1.0459488196646478,-0.025436500550366996
194,RNF182,-0.3572002908826381,2.381901117979355,-0.8508157721959065
195,RBX1,-0.6011216068912741,-0.8783330770513526,0.5279849906628663
196,RNF217,-0.6057161617555259,-1.690769094430721,1.0241261662934427
197,RNF213,-1.183331604392041,-0.1789237106903274,0.21172608163496248
198,SLBP,-1.2622376575302294,-2.3586044850358467,2.97711940023194
199,SMURF1,2.1192463765180696,1.1941909884955233,2.5307849252396695
200,UBE2F-SCLY,-0.5470424121823713,-1.3438733142602306,0.7351556995004345
201,SMURF2,-0.3533263561009176,-0.6925288510494187,0.24468869543604627
202,CDC16,-1.341574636309472,0.0877027322669082,-0.11765976114432436
203,UBAP2L,0.9554936416828942,-0.122163616282147,-0.11672655860258034
204,RNF130,-0.7022030539217771,-1.7478936385077188,1.2273762508905668
205,B4GALT1,0.7482855438473702,-0.0770658244694057,-0.057667242375135215
206,B4GALT3,-0.7047903549311036,0.802218683124306,-0.5653959904115422
207,PJA2,1.3541132460716605,-1.0350115479453783,-1.4015228469099703
208,RIC8A,-0.814782163763192,0.2450949384028724,-0.19969898423929863
209,HERC1,1.1312039844460224,0.117418446500188,0.1328242145284748
210,HERC3,0.4947632941179137,-1.2275606499416936,-0.6073519508946794
211,HERC2,1.668000201380759,-1.1061392856586485,-1.8450405512337946
212,HERC5,-1.2846282174061172,-2.247656233486216,2.887402620565145
213,HERC4,1.2000172016395938,-0.2605931647276699,-0.31271628030290416
214,HERC6,-0.9097332921832584,-0.0923779214070133,0.0840392705666485
215,MRPL9,-0.4611681893101929,-0.0170620814697969,0.007868489217289231
216,UBE2I,-0.8694615684870222,-0.5616010741124334,0.48829055076179273
217,UBE2H,1.5100840709616177,-1.9920724665404856,-3.0081968999240076
218,UBE2K,-0.7738033063730186,-1.053557223625751,0.815246063094784
219,UBE2M,-0.6064056867009844,-0.683770162005681,0.4146421146366983
220,UBE2O,-0.489609865428631,-1.1368641073440822,0.5566198826073768
221,UBE2N,-1.0441458651582651,-0.7508684400288111,0.7840161769339199
222,UBE2A,0.9618717453901884,-2.060892383404933,-1.9823141538870483
223,UBE2C,-0.147460215829656,-2.184057628206185,0.32206160923969057
224,UBE2B,0.946438610566456,-2.5343778671408037,-2.3986330672271206
225,UBE2F,0.1733223028287902,-2.3712168761201977,-0.4109847694756428
226,UBA5,-1.289608047518309,0.0917951976134643,-0.11837982556585704
227,RBCK1,-1.115551867815583,-1.1360167810209176,1.2672856419377307
228,UBE2S,-0.7193710206198525,-1.4283124738159465,1.0274866020530438
229,UBE2U,-0.8608511466049119,-1.7127951605938736,1.4744616778965802
230,UBE2T,-1.234421728200008,-1.2866487895461378,1.588267222377992
231,UBE2W,1.3389835318803345,-1.679142901399888,-2.2483446926482142
232,DPF2,0.1194475098241408,-0.476376900681828,-0.05690203452418639
233,UBA1,-0.0651245573523883,-0.4762034907461469,0.031012541544504953
234,FBXO2,-0.7758926328647079,-1.551497639924737,1.2037955887245848
235,FBXO4,-0.5199599082792431,-1.973027505346076,1.0258952007121696
236,FBXO6,-1.2063791852588106,-1.264251630735559,1.5251668522488862
237,FBXO7,-0.8814289683136252,-2.4055980093671723,2.120363771573817
238,FBXO9,-0.1139024637190507,1.2622650236643278,-0.1437750960617528
239,HACE1,-0.9387285824725344,-0.2753894616491906,0.25851595896181906
240,SRPRB,-0.2848038355546983,-1.514927653212397,0.4314572062227685
241,ASB11,-0.7143028329246369,-0.013011289321238,0.00929400082216238
242,FHL3,-0.6395400888226053,0.4824176297819101,-0.3085254138003135
243,FBXO44,-0.5547830821159226,-1.8619388110791095,1.032972152321725
244,FBXO41,1.150931004459658,-1.1736381454331166,-1.350776529595507
245,FBXO40,0.5731793407186544,-1.00631282447437,-0.5767977212889464
246,NDUFA8,-1.448771894970133,-0.9234356131903916,1.3378475632047502
247,DET1,-0.8439029211939446,0.9018166796144972,-0.7610457303080979
248,TP53,-0.2190857226072165,11.098618907426662,-2.431548943275686
249,MAEA,-1.0075132995259672,1.2620617783806425,-1.2715440265418911
250,TRIM71,-0.3898585468609539,0.0960903160027569,-0.037461630964244666
251,BIRC6,2.2475672280036907,-0.2885066704549756,-0.6484381375750637
252,PEX19,-1.2251448550630142,0.879006683806157,-1.076910516231115
253,MAP2K1,1.6494281105493036,-0.0651479414212325,-0.10745684592460022
254,ADPGK,-0.4602857814008305,1.2688544354483111,-0.5840356553042355
255,ANGEL2,1.823605989262201,-0.1331316303439646,-0.24277963845549522
256,RCHY1,-1.2562700564188674,4.006722223096434,-5.033525153264087
257,LYPD3,-0.2132780879696869,-0.8573498276384977,0.1828539319598794
258,NSF,-0.710093646815111,14.09434439030951,-10.008304407582983
259,APEX1,-0.0018063972208813,0.7763133773771845,-0.001402330327427122
260,UBE2Z,0.7373423832731245,-0.3434695128228347,-0.253254629166448
261,MAD2L1BP,-0.6732247935988216,-0.860530431617338,0.5793304222110872
262,POGK,0.6364832136075179,-0.7446159028492462,-0.47393552274875156
263,PPP1CA,-0.4851446196197784,-0.0221712199692312,0.010756248078479106
264,MYLIP,-0.7047864351076851,-1.378535631694625,0.9715732135309755
265,M6PR,-1.29363344565302,1.1763629799890103,-1.5217824951418382
266,HECTD2,-0.4586400685364187,-1.9679749218419171,0.9025921530315301
267,HECTD3,-1.0005708219791631,-0.4239391003934616,0.4241810941497928
268,ASB12,4.543526142432045,-1.8782911813270493,-8.534065085459016
269,HECTD1,1.0698477962774853,0.1621008073321061,0.17342319149905494
270,ASB14,-0.6780838019568443,-1.6375020195756855,1.1103635951458917
271,ASB15,-0.7317619436707059,-2.3427149049261464,1.7143096122950898
272,ASB16,0.4307893325786257,-1.740999053349898,-0.7500038202126218
273,UBE2QL1,0.0586488687555044,-0.4051741686145043,-0.023763006638192672
274,ASB18,-0.5547307121416493,-1.8255686930419124,1.01269902115464
275,DHX16,-0.0589113917759634,0.4326859072435143,-0.02549012899756083
276,STUB1,-0.7723599705039963,1.7146856265627133,-1.3243545399556036
277,ANAPC11,0.0492552194648367,-1.0589549189638194,-0.05215905693693129
278,ANAPC10,-1.2963682781815116,-1.939323100867524,2.514076949109262
279,ANAPC13,-1.1678887022549422,-1.8058824432797227,2.1090697031069396
280,CSNK1D,-0.2434658772736344,0.2994480619184318,-0.0729053850928606
281,UBR4,1.9188109564105815,-0.1627745726023237,-0.31233363333438835
282,WSB1,0.431260603411105,-1.3833556390266517,-0.5965867876187886
283,SCAMP3,0.4542751926800748,1.4932329169010998,0.6783386710414773
284,CHTOP,-0.4449599839833677,-1.0725752256998475,0.4772530552483612
285,KLHL5,-0.4763449221977879,-1.9469184604238268,0.9274047225560248
286,KLHL2,0.742680642962247,-1.1154431452481826,-0.8284180323007513
287,KLHL3,-0.7022926619062067,-1.6531245939629855,1.160977271556882
288,UBR2,1.108161070766307,-1.3725704889111074,-1.5210291826939664
289,UBR1,2.6808523697749367,-1.1885793730622072,-3.1864058289394266
290,FBXO22,-0.7628256835071897,-0.2039458920974043,0.155575164537686
291,KLHL9,-0.8395114684125315,1.4016200130874978,-1.176676075343477
292,FBXL8,-0.4930998252556863,-1.934463102934236,0.9538834180204445
293,SOCS1,-1.188530118467943,-1.218830538977291,1.4486168048830268
294,SOCS3,-1.4131386955505434,-1.5302565884461872,2.1624647992544697
295,FBXL3,1.4816783879401008,-1.9292988213633808,-2.8586003674924307
296,FZR1,1.0313378895678922,-1.651282315115532,-1.703030017952036
297,FBXL5,-1.0571650566590327,-2.3512731882157616,2.48568385324098
298,FBXL4,1.4397702072818437,-1.1003847537845477,-1.5843011850461588
299,FBXL7,-0.9364721209478126,-0.2980496596216861,0.279115196893694
300,SUPT4H1,-1.1475622819508398,0.083450341154724,-0.09576446392509114
301,PEDS1-UBE2V1,-0.7374156427313429,-1.534602318182276,1.131639754799392
302,UBB,-1.752073151262521,-0.9636890940056768,1.68845378777185
303,UBC,0.7212150310152274,-0.3343072662742544,-0.24110742541460228
304,RNF6,1.5862331384618709,-2.1429913067411364,-3.3992838261884986
305,RNF7,-1.4905983682205266,0.4471112253629531,-0.6664632629390981
306,RNF4,-1.1652762915887789,-1.026790990630899,1.1964951977991425
307,TRIM39,-0.6725218368860449,-0.912928098431042,0.6139640817017283
308,TRIM32,-0.9051082849995336,-0.7198603031013627,0.6515515243793188
309,TRIM37,-0.975456609608674,-0.0677121553290447,0.06605026946656585
310,TRIM36,0.7815665026841326,-0.0601787316137183,-0.04703368080330086
311,UBE2L6,-1.3588474080860935,-2.345758721265619,3.1875281583871353
312,UBE2L3,-0.3609461330627864,-1.1100905103471257,0.4006828770594901
313,KBTBD7,-0.710099936536222,1.5178802574897945,-1.0778466745130875
314,KBTBD6,-0.833061303971341,1.386127800837541,-1.1547294332366493
315,UBE3B,0.4412439846390446,-0.8188662171735801,-0.3613197925519717
316,UBE3C,-0.1324846084486892,-0.8659133395786492,0.1147201897445742
317,UBE3A,0.1308045479710111,-0.9751108668015792,-0.12754893615360138
318,CCNF,-1.2081408396966855,-2.099176517494488,2.536100880517355
319,UBE3D,-0.53711999568352,-1.4499618152237577,0.7788034839342535
320,KBTBD8,-0.501153300245743,1.9505084521234808,-0.9775037479388982
321,NGRN,-1.1718379430890862,-0.2113658851893268,0.24768656413946466
322,HTR2C,1.631589952230874,-0.0043657089589183,-0.007123046871735409
323,PCBP1,2.1715019257200536,-0.1969293155355719,-0.4276323879162265
324,RNF220,-0.9038495430427604,-0.137192768095026,0.12400162075146066
325,ECPAS,1.604255708579039,0.8284939811542631,1.3291161987901012
326,ARPC5,-1.677922533231302,0.2819156172924663,-0.47303256672484123
327,TRIM41,-0.5812953124475713,-0.5498062349997248,0.3195997871597878
328,TAF7,-0.8435289348824158,-2.0040271075369094,1.6904548514960975
329,SLC25A44,-0.2213071799689555,-1.1067664366988772,0.244935358990118
330,CDC27,-0.1903219011660714,0.47413051826233,-0.09023742163654137
331,CDC26,-0.7110812717589696,0.8730533316542314,-0.6208118733860963
332,CDC23,-0.8582062666241008,-0.5806141951426875,0.498286740762363
333,CDC20,0.867359990716304,-0.751846574820786,-0.6521216381566419
334,KLHL42,-0.5969023862655368,2.1671616119762334,-1.2935839376116811
335,KLHL41,-0.5834381895292436,-1.4983595538308494,0.874200185350916
336,HECW2,1.1996542644509374,-0.8927033770256179,-1.0709354131385354
337,RNF126,2.2252744093860106,0.3937406582105691,0.8761810106507832
338,BTBD6,-0.549922544959893,-1.907570363749373,1.0490159491231241
339,RNF123,-0.9137535781002988,-0.537998643460357,0.4915981854750081
340,DTX3L,-1.068858373233898,-1.1215363633078297,1.198763532807869
341,COP1,0.4220130679465754,-1.070863573519882,-0.45191842201335847
342,NEDD4,0.7690869579528841,-0.713675369101945,-0.5488784185885166
343,PFDN2,-0.2987595715424379,0.3555449276610767,-0.10622245025211034
344,SIAH1,0.4200068725937915,-0.2596571229611226,-0.10905777616160267
345,SIAH2,-0.9338607551292296,-1.3372518102509774,1.248806985318907
346,TCEAL1,-0.9609357575907314,0.621370796267572,-0.5970974168561353
347,RNF144B,-0.6639653267479867,-1.759513667615353,1.1682560672357765
348,PSMB4,-0.8776175288728812,-0.3895615146309392,0.3418860138143816
349,KCTD6,-0.5066745133281545,-2.015304480342664,1.0211034167856685
350,HAX1,-1.4087133036855497,0.221608849905209,-0.31218333507592205
351,VHL,-0.5771349131039345,-0.8847420392590072,0.5106155199471449
352,UBOX5,-0.3967105872276866,-0.3411539428830029,0.13533938101615672
353,LTN1,1.674372437491915,-2.090618363717865,-3.5004737655236404
354,UBE2G2,-0.9340820506701116,-1.8554422021311845,1.7331352570665646
355,UBE2G1,-1.5228760239994887,-1.8057600959012348,2.749948755143008
356,PJA1,-0.6039478824224914,-0.4210275655880243,0.25427870667838387
357,UFL1,-0.7881679625913713,-2.377719205625756,1.874042101912426
358,RFXANK,-0.8246138133645364,-0.826159223241913,0.6812623075237972
359,RRAGA,-0.4142869789447248,1.5144794360759477,-0.6274291102458148
360,TRAF7,-0.7495235864919874,0.025976613431207,-0.0194700844638742
361,USP11,-0.2885693648838496,-0.0088175951124164,0.002544487821392937
362,C1QTNF2,-0.8330711882230992,1.914787816233947,-1.5951545612651274
363,NEDD4L,-0.0612726327776938,-0.9799578383620088,0.06004459676757798
364,SCFD1,-0.7110957171256975,-2.3807635439381616,1.6929507595834241
365,RNF11,-0.2913870548492188,-1.0184126365824329,0.2967522587949829
366,UBL3,0.2278291362423237,-1.9971320485899804,-0.45500486959211767
367,HSPA4,0.8700368330214617,-1.1091668876453318,-0.9650160462192159
368,SUMO1,0.3974680107208722,-1.1329068896285426,-0.4502942477526275
369,HSPA9,-0.1022100612341364,-0.1929638838850852,0.019722850387871343
370,SEC23IP,-0.6137397378485416,-0.6781095446365756,0.4161827741578458
371,ANKIB1,2.2448195527484693,-0.8483215528019872,-1.9043288087478438
372,COMMD8,0.9789774446913068,-0.9645922569390278,-0.9443140628671899
373,C6orf120,-0.1097609363551522,-0.8429779142296223,0.09252604519255653
374,CDC73,-0.8120093527713368,-0.8289373858346845,0.673104910159586
375,PIK3CA,0.949577298764574,0.8448041114185895,0.8022068061060703
376,RMND5A,0.0979917342844135,2.7338061525576856,0.26789040608652753
377,PRKAG1,0.0956727197430645,2.551941791311759,0.24415121180078392
378,FAM114A2,-0.4770089362293469,1.2228158645918246,-0.5832940947733154
379,ABCD3,-0.4206657457928907,-1.2129148831572911,0.5102317439066587
380,HBS1L,-0.7329622160202133,-1.315753676215695,0.964397730255798
381,RAB9A,-1.0759267350445136,-1.2602789863837405,1.355967855065067
382,GET1-SH3BGR,-1.2249047978859775,-1.053264446453728,1.2901486739038897
383,NIPSNAP2,-0.6186096419611755,-1.1183554121157693,0.6918254410742789
